food_id,food_name,nutrient_id,nutrient_name,property_name,amount,unit,source_document,source_page,raw_nutrient,raw_line
food_my_thit_bo,Mỳ thịt bò,nutrient_canxi,Canxi,calcium_mg,37.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 37 | mg
food_my_thit_bo,Mỳ thịt bò,nutrient_sat,Sắt,iron_mg,1.9,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 1,9 | mg"
food_my_thit_bo,Mỳ thịt bò,nutrient_kem,Kẽm,zinc_mg,1.2,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 1,2 | mg"
food_my_thit_bo,Mỳ thịt bò,nutrient_natri,Natri,sodium_mg,1209.0,mg,tat_ca_mon_an.xlsx,1,Natri,11 | Natri | 1.209 | mg
food_my_thit_bo,Mỳ thịt bò,nutrient_cholesterol,Cholesterol,cholesterol_mg,18.0,mg,tat_ca_mon_an.xlsx,1,Cholesterol,12 | Cholesterol | 18 | mg
food_my_thit_bo,Mỳ thịt bò,nutrient_kali,Kali,potassium_mg,236.0,mg,tat_ca_mon_an.xlsx,1,Kali,13 | Kali | 236 | mg
food_my_thit_bo,Mỳ thịt bò,nutrient_chat_xo,Chất xơ,fiber_g,0.5,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,5 | 9"
food_my_thit_lon,Mỳ thịt lợn,nutrient_chat_dam,Chất đạm,protein_g,17.6,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 17,6 | g"
food_my_thit_lon,Mỳ thịt lợn,nutrient_chat_beo,Chất béo,fat_g,20.8,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 20,8 | g"
food_my_thit_lon,Mỳ thịt lợn,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,46.8,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 46,8 | g"
food_my_thit_lon,Mỳ thịt lợn,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,0.0,mg,tat_ca_mon_an.xlsx,1,Vitamin C,7 | Vitamin C | 0 | mg
food_my_thit_lon,Mỳ thịt lợn,nutrient_canxi,Canxi,calcium_mg,8.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 8 | mg
food_my_thit_lon,Mỳ thịt lợn,nutrient_sat,Sắt,iron_mg,0.5,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 0,5 | mg"
food_my_thit_lon,Mỳ thịt lợn,nutrient_kem,Kẽm,zinc_mg,1.4,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 1,4 | mg"
food_my_thit_lon,Mỳ thịt lợn,nutrient_natri,Natri,sodium_mg,1207.0,mg,tat_ca_mon_an.xlsx,1,Natri,11 | Natri | 1.207 | mg
food_my_thit_lon,Mỳ thịt lợn,nutrient_cholesterol,Cholesterol,cholesterol_mg,39.0,mg,tat_ca_mon_an.xlsx,1,Cholesterol,12 | Cholesterol | 39 | mg
food_my_thit_lon,Mỳ thịt lợn,nutrient_kali,Kali,potassium_mg,198.0,mg,tat_ca_mon_an.xlsx,1,Kali,13 |  Kali | 198 | mg
food_my_thit_lon,Mỳ thịt lợn,nutrient_chat_xo,Chất xơ,fiber_g,0.0,g,tat_ca_mon_an.xlsx,1,Xo,14 | Xo | 0 | 9
food_my_tron,Mỳ trộn,nutrient_nang_luong,Năng lượng,energy_kcal,703.5,kcal,tat_ca_mon_an.xlsx,1,Näng luo'ng,"1 | Näng luo'ng | 703,5 | Kcal"
food_my_tron,Mỳ trộn,nutrient_chat_beo,Chất béo,fat_g,22.0,g,tat_ca_mon_an.xlsx,1,Chät béo,3 | Chät béo | 22 | g
food_my_tron,Mỳ trộn,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,102.8,g,tat_ca_mon_an.xlsx,1,Chát böt áung,"4 |  Chát böt áung | 102,8 | g"
food_my_tron,Mỳ trộn,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,126.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 | Vitamin A | 126 | g
food_my_tron,Mỳ trộn,nutrient_kali,Kali,potassium_mg,556.9,mg,tat_ca_mon_an.xlsx,1,Potassium,"6 |  Potassium | 556,9 | g"
food_my_tron,Mỳ trộn,nutrient_mufa_pufa,MUFA+PUFA,mufa_pufa_g,14.5,g,tat_ca_mon_an.xlsx,1,MUFA+PUFA,"7 | MUFA+PUFA | 14,5 | mg"
food_my_tron,Mỳ trộn,nutrient_canxi,Canxi,calcium_mg,67.7,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 67,7 | mg"
food_my_tron,Mỳ trộn,nutrient_sat,Sắt,iron_mg,3.6,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 3,6 | mg"
food_my_tron,Mỳ trộn,nutrient_natri,Natri,sodium_mg,3298.8,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 3.298,8 | mg"
food_my_tron,Mỳ trộn,nutrient_cholesterol,Cholesterol,cholesterol_mg,49.4,mg,tat_ca_mon_an.xlsx,1,Cholesterol,"12 | Cholesterol | 49,4 | mg"
food_my_tron,Mỳ trộn,nutrient_magie,Magie,magnesium_mg,55.7,mg,tat_ca_mon_an.xlsx,1,Magie,"13 | Magie | 55,7 | mg"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_chat_dam,Chất đạm,protein_g,24.2,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 24,2 | g"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_chat_beo,Chất béo,fat_g,12.0,g,tat_ca_mon_an.xlsx,1,Chät béo,3 | Chät béo | 12 | g
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,40.6,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 40,6 | g"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,603.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 |  Vitamin A | 603 | g
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,329.0,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,6 | Beta-caroten | 329 | g
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_canxi,Canxi,calcium_mg,52.7,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 52,7 | mg"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_sat,Sắt,iron_mg,3.8,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 3,8 | mg"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_kem,Kẽm,zinc_mg,2.2,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 2,2 | mg"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_natri,Natri,sodium_mg,860.3,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 860,3 | mg"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_cholesterol,Cholesterol,cholesterol_mg,57.6,mg,tat_ca_mon_an.xlsx,1,Cholesterol,"12 | Cholesterol | 57,6 | mg"
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_kali,Kali,potassium_mg,316.0,mg,tat_ca_mon_an.xlsx,1,Kali,13 | Kali | 316 | mg
food_my_van_than_sui_cao,"Mỳ vằn thắn, sủi cảo",nutrient_chat_xo,Chất xơ,fiber_g,0.6,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 0,6 | 9"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_chat_dam,Chất đạm,protein_g,34.1,g,tat_ca_mon_an.xlsx,1,Chät &am,"2 | Chät &am | 34,1 | g"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_chat_beo,Chất béo,fat_g,28.3,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 28,3 | g"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,81.2,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 81,2 | g"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,351.0,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,5 |  Vitamin A | 351 | g
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,3568.9,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 3.568,9 | g"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,100.5,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 100,5 | mg"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_canxi,Canxi,calcium_mg,227.2,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 227,2 | mg"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_sat,Sắt,iron_mg,6.7,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 6,7 | mg"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_kem,Kẽm,zinc_mg,3.5,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 3,5 | mg"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_natri,Natri,sodium_mg,617.9,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 617,9 | mg"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_cholesterol,Cholesterol,cholesterol_mg,98.8,mg,tat_ca_mon_an.xlsx,1,Cholesterol,"12 | Cholesterol | 98,8 | mg"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_kali,Kali,potassium_mg,709.2,mg,tat_ca_mon_an.xlsx,1,Kali,"13 | Kali | 709,2 | mg"
food_my_vit_tiem,Mỳ vịt tiềm,nutrient_chat_xo,Chất xơ,fiber_g,3.4,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 3,4 | 9"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_nang_luong,Năng lượng,energy_kcal,339.0,kcal,tat_ca_mon_an.xlsx,1,Näng luong,1 | Näng luong | 339 | Kcal
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_chat_dam,Chất đạm,protein_g,13.4,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 13,4 | g"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_chat_beo,Chất béo,fat_g,12.5,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 12,5 | g"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,41.5,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 41,5 | g"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,47.4,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 |  Vitamin A | 47,4 | g"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,2503.9,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 2.503,9 | g"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,27.2,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 27,2 | mg"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_canxi,Canxi,calcium_mg,101.0,mg,tat_ca_mon_an.xlsx,1,Canxi,8 | Canxi | 101 | mg
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_sat,Sắt,iron_mg,8.2,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 8,2 | mg"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_kem,Kẽm,zinc_mg,2.1,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 2,1 | mg"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_natri,Natri,sodium_mg,697.7,mg,tat_ca_mon_an.xlsx,1,Natri,"11 |  Natri | 697,7 | mg"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_cholesterol,Cholesterol,cholesterol_mg,213.0,mg,tat_ca_mon_an.xlsx,1,Cholesterol,12 | Cholesterol | 2.130 | mg
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_kali,Kali,potassium_mg,506.5,mg,tat_ca_mon_an.xlsx,1,Kali,"13 |  Kali | 506,5 | mg"
food_my_xao_thap_cam,Mỳ xào thập cẩm,nutrient_chat_xo,Chất xơ,fiber_g,1.6,g,tat_ca_mon_an.xlsx,1,Xo,"14 | Xo | 1,6 | 9"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_chat_dam,Chất đạm,protein_g,37.5,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 37,5 | g"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_chat_beo,Chất béo,fat_g,14.6,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 14,6 | g"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,51.2,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 51,2 | g"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,48.8,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 |  Vitamin A | 48,8 | g"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,593.1,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 593,1 | g"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,19.4,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 19,4 | mg"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_canxi,Canxi,calcium_mg,1520.9,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 1.520,9 | mg"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_sat,Sắt,iron_mg,11.0,mg,tat_ca_mon_an.xlsx,1,sät,6 | sät | 11 | mg
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_kem,Kẽm,zinc_mg,2.0,mg,tat_ca_mon_an.xlsx,1,Kém,10 | Kém | 2 | bu
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_natri,Natri,sodium_mg,1658.9,mg,tat_ca_mon_an.xlsx,1,Natri,"11 | Natri | 1.658,9 | mg"
food_ngao_hoa_hap_sa,Ngao hoa hấp sả,nutrient_magie,Magie,magnesium_mg,81.7,mg,tat_ca_mon_an.xlsx,1,Magie,"12 | Magie | 81,7 | mg"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_nang_luong,Năng lượng,energy_kcal,226.2,kcal,tat_ca_mon_an.xlsx,1,Nang luang,"1 |  Nang luang | 226,2 |  Kcal"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_chat_dam,Chất đạm,protein_g,27.5,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 27,5 | g"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_chat_beo,Chất béo,fat_g,2.2,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 2,2 | g"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,24.1,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 24,1 | g"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,0.4,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 |  Vitamin A | 0,4 | g"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,0.5,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 0,5 | g"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,6.2,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 6,2 | mg"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_canxi,Canxi,calcium_mg,593.5,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 593,5 | mg"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_sat,Sắt,iron_mg,0.1,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 0,1 | mg"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_natri,Natri,sodium_mg,680.7,mg,tat_ca_mon_an.xlsx,1,Natri,"10 | Natri | 680,7 | mg"
food_ngao_trang_hap,Ngao trắng hấp,nutrient_magie,Magie,magnesium_mg,16.2,mg,tat_ca_mon_an.xlsx,1,Magie,"11 | Magie | 16,2 | mg"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_nang_luong,Năng lượng,energy_kcal,66.0,kcal,tat_ca_mon_an.xlsx,1,Näng luong,1 | Näng luong | 66 | Kcal
food_nuoc_chanh_leo,Nước chanh leo,nutrient_chat_dam,Chất đạm,protein_g,0.5,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 0,5 | g"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_chat_beo,Chất béo,fat_g,0.2,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 0,2 | g"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,15.6,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 15,6 | g"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,15.4,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 |  Vitamin A | 15,4 | g"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_kali,Kali,potassium_mg,83.7,mg,tat_ca_mon_an.xlsx,1,Potassium,"6 |  Potassium | 83,7 | mg"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_mufa_pufa,MUFA+PUFA,mufa_pufa_g,0.1,g,tat_ca_mon_an.xlsx,1,MUFA+PUFA,"7 | MUFA+PUFA | 0,1 | 9"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_canxi,Canxi,calcium_mg,3.3,mg,tat_ca_mon_an.xlsx,1,Calcium,"8 |  Calcium | 3,3 | mg"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_sat,Sắt,iron_mg,0.4,mg,tat_ca_mon_an.xlsx,1,Iron,"6 | Iron | 0,4 | mg"
food_nuoc_chanh_leo,Nước chanh leo,nutrient_natri,Natri,sodium_mg,6.7,mg,tat_ca_mon_an.xlsx,1,Natri,"10 | Natri | 6,7 | mg"
food_nuoc_mia,Nước mía,nutrient_nang_luong,Năng lượng,energy_kcal,269.4,kcal,tat_ca_mon_an.xlsx,1,Näng luong,"1 | Näng luong | 269,4 |  Kcal"
food_nuoc_mia,Nước mía,nutrient_chat_dam,Chất đạm,protein_g,0.1,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 0,1 | g"
food_nuoc_mia,Nước mía,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,67.3,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"3 |  Chát böt durng | 67,3 | g"
food_nuoc_mia,Nước mía,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,0.5,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"4 | Vitamin A | 0,5 | g"
food_nuoc_mia,Nước mía,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,6.0,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,5 | Beta-caroten | 6 | g
food_nuoc_mia,Nước mía,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,2.6,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"9 |  Vitamin C | 2,6 | mg"
food_nuoc_mia,Nước mía,nutrient_canxi,Canxi,calcium_mg,7.4,mg,tat_ca_mon_an.xlsx,1,Canxi,"7 | Canxi | 7,4 | mg"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_nang_luong,Năng lượng,energy_kcal,176.8,kcal,tat_ca_mon_an.xlsx,1,Näng luong,"1 | Näng luong | 176,8 | Kcal"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_chat_dam,Chất đạm,protein_g,3.4,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 3,4 | g"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,40.8,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"3 |  Chát böt durng | 40,8 | g"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,29.4,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"4 |  Vitamin A | 29,4 | g"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,109.9,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"5 | Beta-caroten | 109,9 | g"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_vitamin_c,Vitamin C,vitamin_c_mg,151.6,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"6 |  Vitamin C | 151,6 | mg"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_canxi,Canxi,calcium_mg,130.7,mg,tat_ca_mon_an.xlsx,1,Canxi,"7 | Canxi | 130,7 | mg"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_sat,Sắt,iron_mg,1.5,mg,tat_ca_mon_an.xlsx,1,sät,"8 | sät | 1,5 | mg"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_kem,Kẽm,zinc_mg,0.8,mg,tat_ca_mon_an.xlsx,1,Kém,"6 | Kém | 0,8 | mg"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_natri,Natri,sodium_mg,13.3,mg,tat_ca_mon_an.xlsx,1,Natri,"10 | Natri | 13,3 | mg"
food_nuoc_ep_cam_size_l,Nước ép cam (size l),nutrient_magie,Magie,magnesium_mg,37.9,mg,tat_ca_mon_an.xlsx,1,Magie,"11 | Magie | 37,9 | mg"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_nang_luong,Năng lượng,energy_kcal,67.3,kcal,tat_ca_mon_an.xlsx,1,Näng luong,"1 | Näng luong | 67,3 | Kcal"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_chat_dam,Chất đạm,protein_g,0.7,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 | Chät dam | 0,7 | g"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_chat_beo,Chất béo,fat_g,0.2,g,tat_ca_mon_an.xlsx,1,Chät béo,"3 | Chät béo | 0,2 | g"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,15.7,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 15,7 | g"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,19.3,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 |  Vitamin A | 19,3 | g"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,224.0,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,6 | Beta-caroten | 224 | g
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,9.0,mg,tat_ca_mon_an.xlsx,1,Vitamin C,7 | Vitamin C | 9 | mg
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_canxi,Canxi,calcium_mg,7.9,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 7,9 | mg"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_sat,Sắt,iron_mg,0.5,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 0,5 | mg"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_natri,Natri,sodium_mg,8.4,mg,tat_ca_mon_an.xlsx,1,Natri,"10 | Natri | 8,4 | mg"
food_nuoc_ep_chanh_leo,Nước ép chanh leo,nutrient_magie,Magie,magnesium_mg,8.7,mg,tat_ca_mon_an.xlsx,1,Magie,"11 | Magie | 8,7 | mg"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_chat_dam,Chất đạm,protein_g,5.7,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 5,7 | g"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_chat_beo,Chất béo,fat_g,1.0,g,tat_ca_mon_an.xlsx,1,Chät béo,3 | Chät béo | 1 | g
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_chat_bot_duong,Chất bột đường,carbohydrate_g,13.4,g,tat_ca_mon_an.xlsx,1,Chát böt durng,"4 |  Chát böt durng | 13,4 | g"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_vitamin_a,Vitamin A,vitamin_a_mcg,176.1,mcg,tat_ca_mon_an.xlsx,1,Vitamin A,"5 |  Vitamin A | 176,1 | g"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_beta_carotene,Beta-carotene,beta_carotene_mcg,1926.3,mcg,tat_ca_mon_an.xlsx,1,Beta-caroten,"6 | Beta-caroten | 1.926,3 | g"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_vitamin_c,Vitamin C,vitamin_c_mg,33.5,mg,tat_ca_mon_an.xlsx,1,Vitamin C,"7 | Vitamin C | 33,5 | mg"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_canxi,Canxi,calcium_mg,38.2,mg,tat_ca_mon_an.xlsx,1,Canxi,"8 | Canxi | 38,2 | mg"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_sat,Sắt,iron_mg,4.8,mg,tat_ca_mon_an.xlsx,1,sät,"6 | sät | 4,8 | mg"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_kem,Kẽm,zinc_mg,0.5,mg,tat_ca_mon_an.xlsx,1,Kém,"10 | Kém | 0,5 | mg"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_natri,Natri,sodium_mg,21.5,mg,tat_ca_mon_an.xlsx,1,Natri,"11 |  Natri | 21,5 | mg"
food_nuoc_ep_dua_hau,Nước ép dưa hấu,nutrient_magie,Magie,magnesium_mg,71.7,mg,tat_ca_mon_an.xlsx,1,Magie,"12 | Magie | 71,7 | mg"
food_nuoc_ep_dua,Nước ép dứa,nutrient_chat_dam,Chất đạm,protein_g,4.4,g,tat_ca_mon_an.xlsx,1,Chät dam,"2 |  Chät dam | 4,4 | g"
